@RELATION	TrainingSet

@ATTRIBUTE	class		{Politics,Economy,Social,Technology}
@ATTRIBUTE	id			NUMERIC
@ATTRIBUTE	content		STRING

@DATA
Politics,582504581508308993,'labour our future lies in the european union  itvnews itv news'
Economy,582503956733124608,'check out the economist magazine european union google and piracy saudi women uk cities   via'
Politics,582503650783789056,'council of the european union stop  ban  via   ecig'
Politics,582503120003043328,'britain cant achieve reform in the european union our vote would be swamped and our proposition ridiculed'
Politics,582503061588963329,'itv labour our future lies in the european union'
Politics,582502617437343744,'politics  winston churchill was one of the founders of the human rights act tories wish to abolish'
Politics,582502387916644352,'our long term future lies inside not outside the european union europeanunion'
Politics,582502359223439360,'mixed opinions on umultirank ratings system  admissions globaled'
Politics,582502200083091456,'ed miliband our future lies in the european union'
Politics,582502197189046272,'ed miliband on lab advert weve simply quoted public statements by these businesses about the place of britain in the european union'
Social,582501653783318529,'the average total fertility rate in the european union eu was calculated at  children per woman in'
Politics,582499624243445760,'miliband eu exit clear and present danger leaving the european union is a clear and presen  financialnews'
Politics,582499145375698944,'ed m  our long term future belongs inside not outside the european union eu loud applause there could be nothing worse for our country'
Social,582499051226206208,'european union and the deconstruction of the r  michael loriaux paperback new'
Social,582498313997414400,'russia and she turned around and left my house for good right now shes trying to make new friends in the european union'
Social,582498141737496577,'viktor orbn and the european energy union  via'
Politics,582498135643127808,'election please dont disappoint me ukwe still need u in the european unionits never good to try to go against the globalisation'
Social,582496603040292864,'eu strong  watch hopeless activist try and fail to burn eu flag in the worst protest ever'
Politics,582496263876296705,'novicesmiliband eu exit clear and present danger nnleaving the european union is a clear and present danger'
Social,582496115918012416,'sign it we have'
Politics,582494284156399616,'miliband eu exit clear and present dangernnleaving the european union is a clear and present danger to britis'
Politics,582494047828385793,'bbcpolitics britain must be a committed member of a reformed european union ed miliband says  ge'
Politics,582493794295111680,'mixed opinions as european unionfunded ranking effort enters second year  inside higher ed mixed opinions a'
Economy,582493768344940545,'leaving the european union would be an act of economic self harm and could risk the uk recovery says'
Politics,582493422071783424,'eu keeps hamas on terror list despite court ruling the european union is keeping hamas on its list of terror'
Technology,582492918553948160,'wordpress and the new european union vat valueadded tax rules'
Politics,582492138396602368,'nigeriavote the european union is about to hold a press briefing sabcnews'
Economy,582491957395611648,'the european union has had enough no money for a  billion project already underway  hungary feedly'
Politics,582491775224422400,'the european union debates removal of regional limits on digital goods'
Politics,582491640163614720,'our longterm future lies inside not outside the european union says miliband ge votelabour'
Social,582491518776283136,'winners of  european union prize for literature will be announced at the london book fair on  april'
Politics,582491497347571712,'britain must be a committed member of a reformed european union ed miliband says  ge'
Politics,582491378145460224,'mixed opinions as european unionfunded ranking effort enters second year  education'
Politics,582491072028381184,'skynews bbcnews come on  voters are quite capable of deciding the cost benefits of the european union'
